sensor,date,doy,month,B1,B2,B3,B4,B5,B7,Basin,chla
LT05,1988-02-15,46,2,1630.0,1860.0,1313.0,660.0,196.0,97.0,Bfuzfo,14.325383611964158
LT05,1988-02-15,46,2,1490.0,1787.0,1520.0,1041.0,491.0,239.0,Keszthely,38.59783239098056
LT05,1988-02-15,46,2,1550.0,1774.0,1517.0,1064.0,452.0,245.0,Keszthely,39.194699952954764
LT05,1988-02-15,46,2,1410.0,1784.0,1383.0,663.0,147.0,98.0,Szigliget,9.460154106241877
LT05,1988-02-15,46,2,1514.0,1771.0,1456.0,723.0,174.0,111.0,Szigliget,10.380406290300819
LT05,1988-02-15,46,2,1820.0,2175.0,1717.0,811.0,245.0,168.0,Tihany,10.76605646828321
LT05,1988-02-15,46,2,1421.0,1428.0,1397.0,1266.0,869.0,446.0,Zala,38.81765496803908
LT05,1988-02-15,46,2,1668.0,2173.0,1783.0,886.0,293.0,238.0,Zanka,10.936036325316955
LT05,1988-03-18,78,3,1576.0,2071.0,1548.0,521.0,79.0,72.0,Bfuzfo,6.960320847313711
LT05,1988-03-18,78,3,1511.0,1964.0,1460.0,531.0,115.0,121.0,Tihany,7.625930221047165
LT05,1988-03-18,78,3,1281.0,1770.0,1417.0,479.0,81.0,73.0,Zanka,6.271339833149831
LT05,1988-03-27,87,3,1068.0,1460.0,912.0,299.0,103.0,111.0,Bfuzfo,9.77052349117506
LT05,1988-03-27,87,3,529.0,794.0,545.0,213.0,10.0,68.0,Keszthely,21.82298955220398
LT05,1988-03-27,87,3,573.0,1022.0,657.0,200.0,38.0,-25.0,Szigliget,16.82967356277724
LT05,1988-03-27,87,3,958.0,1322.0,759.0,222.0,76.0,69.0,Tihany,11.53721307229684
LT05,1988-04-03,94,4,518.0,789.0,519.0,360.0,94.0,104.0,Keszthely,6.862841088454268
LT05,1988-04-03,94,4,489.0,766.0,499.0,346.0,88.0,102.0,Keszthely,7.211465051874539
LT05,1988-04-03,94,4,463.0,690.0,512.0,444.0,182.0,103.0,Zala,7.137474565988782
LT05,1988-04-03,94,4,438.0,623.0,495.0,434.0,148.0,101.0,Zala,7.633124023620018
LT05,1988-04-03,94,4,1074.0,1460.0,942.0,530.0,180.0,145.0,Zanka,7.742107774237094
LT05,1988-04-12,103,4,895.0,1220.0,655.0,190.0,39.0,48.0,Bfuzfo,5.024348863986823
LT05,1988-04-12,103,4,570.0,900.0,577.0,282.0,39.0,-35.0,Keszthely,27.015372769323786
LT05,1988-04-12,103,4,739.0,1221.0,693.0,323.0,67.0,6.0,Szigliget,9.276538432639144
LT05,1988-04-12,103,4,930.0,1323.0,756.0,215.0,47.0,51.0,Tihany,12.346079272716738
LT05,1988-04-12,103,4,436.0,619.0,496.0,372.0,97.0,48.0,Zala,15.581993572851225
LT05,1988-04-12,103,4,731.0,1271.0,742.0,242.0,12.0,8.0,Zanka,9.126810085999082
LT05,1988-04-12,103,4,742.0,1228.0,747.0,248.0,14.0,9.0,Zanka,8.526955992430521
LT05,1988-04-19,110,4,1145.0,1583.0,970.0,328.0,43.0,10.0,Bfuzfo,6.386237483217433
LT05,1988-04-19,110,4,539.0,911.0,608.0,337.0,74.0,51.0,Keszthely,14.880993271512281
LT05,1988-04-19,110,4,545.0,909.0,609.0,340.0,75.0,51.0,Keszthely,15.118514984562054
LT05,1988-04-19,110,4,677.0,1129.0,728.0,305.0,77.0,52.0,Szigliget,15.222868639999858
LT05,1988-04-19,110,4,680.0,1125.0,764.0,307.0,78.0,53.0,Szigliget,14.838432220089548
LT05,1988-04-19,110,4,1080.0,1500.0,941.0,341.0,47.0,51.0,Tihany,8.457942421411273
LT05,1988-04-19,110,4,403.0,645.0,526.0,372.0,99.0,128.0,Zala,7.53003227946412
LT05,1988-04-19,110,4,410.0,646.0,528.0,375.0,128.0,89.0,Zala,7.551529487487191
LT05,1988-04-19,110,4,785.0,1249.0,758.0,298.0,75.0,12.0,Zanka,14.268355718167042
LT05,1988-05-05,126,5,736.0,1237.0,953.0,419.0,130.0,89.0,Keszthely,15.50367325288528
LT05,1988-05-05,126,5,1599.0,2024.0,1353.0,899.0,843.0,688.0,Tihany,6.592455614418875
LT05,1988-05-05,126,5,991.0,1500.0,964.0,402.0,112.0,94.0,Zanka,8.399133715146561
LT04,1988-05-13,134,5,1626.0,1932.0,1412.0,903.0,464.0,339.0,Bfuzfo,6.822977220585232
LT05,1988-05-14,135,5,1213.0,1560.0,990.0,594.0,249.0,226.0,Bfuzfo,5.506812408314119
LT05,1988-05-14,135,5,1326.0,1734.0,1195.0,620.0,203.0,228.0,Tihany,4.495990312393181
LT05,1988-05-14,135,5,1297.0,1819.0,1375.0,741.0,338.0,189.0,Zanka,6.089195590999223
LT05,1988-05-14,135,5,1298.0,1826.0,1378.0,744.0,338.0,190.0,Zanka,6.301743191501505
LT05,1988-06-06,158,6,932.0,1456.0,1122.0,542.0,129.0,186.0,Keszthely,6.663611073283909
LT05,1988-06-15,167,6,1234.0,1573.0,885.0,373.0,137.0,108.0,Bfuzfo,4.615139884916991
LT05,1988-06-15,167,6,662.0,1202.0,748.0,388.0,85.0,61.0,Keszthely,15.4985546832537
LT05,1988-06-15,167,6,708.0,1064.0,631.0,299.0,58.0,22.0,Szigliget,8.141154346874979
LT05,1988-06-15,167,6,1252.0,1527.0,862.0,256.0,-9.0,-10.0,Tihany,4.2111631942452314
LT05,1988-06-15,167,6,515.0,687.0,502.0,699.0,111.0,60.0,Zala,14.172494292081636
LT05,1988-06-15,167,6,1057.0,1526.0,968.0,334.0,-12.0,103.0,Zanka,8.789371721070324
LT05,1988-06-15,167,6,1035.0,1524.0,968.0,333.0,15.0,65.0,Zanka,7.931723689229115
LT05,1988-06-22,174,6,1685.0,2160.0,1548.0,814.0,486.0,400.0,Bfuzfo,6.427484271910607
LT05,1988-06-22,174,6,753.0,1227.0,851.0,573.0,177.0,185.0,Keszthely,25.597953907005326
LT05,1988-06-22,174,6,749.0,1225.0,849.0,573.0,177.0,185.0,Keszthely,24.96639178232695
LT05,1988-06-22,174,6,416.0,719.0,543.0,768.0,228.0,148.0,Zala,7.1358539196397155
LT05,1988-06-22,174,6,417.0,719.0,544.0,769.0,228.0,149.0,Zala,7.1358539196397155
LT05,1988-07-01,183,7,834.0,1065.0,599.0,578.0,310.0,265.0,Bfuzfo,10.503269965559785
LT05,1988-07-01,183,7,1062.0,1353.0,786.0,834.0,446.0,378.0,Tihany,7.677343257892249
LT05,1988-07-01,183,7,849.0,1232.0,783.0,709.0,366.0,303.0,Zanka,18.234761955592873
LT05,1988-07-01,183,7,866.0,1225.0,780.0,705.0,364.0,302.0,Zanka,16.775921870361486
LT05,1988-07-08,190,7,1089.0,1503.0,826.0,277.0,69.0,49.0,Bfuzfo,10.512091702947162
LT05,1988-07-08,190,7,416.0,840.0,526.0,345.0,14.0,-62.0,Keszthely,72.36974205345626
LT05,1988-07-08,190,7,423.0,842.0,528.0,347.0,15.0,-25.0,Keszthely,72.1868138520991
LT05,1988-07-08,190,7,716.0,1211.0,820.0,384.0,143.0,120.0,Szigliget,37.37690282288414
LT05,1988-07-08,190,7,714.0,1208.0,818.0,381.0,142.0,120.0,Szigliget,37.37843598491083
LT05,1988-07-08,190,7,1023.0,1395.0,763.0,201.0,19.0,13.0,Tihany,6.45748953887401
LT05,1988-07-08,190,7,257.0,492.0,385.0,495.0,89.0,9.0,Zala,39.50426749719985
LT05,1988-07-08,190,7,244.0,493.0,353.0,494.0,89.0,10.0,Zala,31.818130665011065
LT05,1988-07-08,190,7,1017.0,1505.0,985.0,310.0,42.0,84.0,Zanka,13.231797117453716
LT05,1988-07-17,199,7,1232.0,1576.0,1049.0,343.0,64.0,84.0,Bfuzfo,8.95730983567723
LT05,1988-07-17,199,7,340.0,679.0,368.0,266.0,38.0,47.0,Keszthely,58.68685164917544
LT05,1988-07-17,199,7,528.0,953.0,575.0,307.0,39.0,-27.0,Szigliget,57.95761052697098
LT05,1988-07-17,199,7,1255.0,1616.0,1119.0,427.0,170.0,121.0,Tihany,7.930701183757686
LT05,1988-07-17,199,7,221.0,371.0,271.0,429.0,39.0,48.0,Zala,49.53070980890818
LT05,1988-07-17,199,7,1127.0,1540.0,1050.0,344.0,90.0,121.0,Zanka,11.91975355384715
LT05,1988-07-17,199,7,1125.0,1528.0,1046.0,344.0,64.0,121.0,Zanka,17.049581511450178
LT05,1988-08-02,215,8,1043.0,1410.0,709.0,336.0,43.0,38.0,Bfuzfo,9.123802756463036
LT05,1988-08-02,215,8,434.0,762.0,494.0,437.0,103.0,39.0,Keszthely,67.16495351241254
LT05,1988-08-02,215,8,577.0,889.0,567.0,346.0,17.0,39.0,Szigliget,44.89380220342466
LT05,1988-08-02,215,8,1048.0,1368.0,711.0,248.0,71.0,-3.0,Tihany,10.16155497274274
LT05,1988-08-02,215,8,358.0,591.0,460.0,747.0,132.0,80.0,Zala,230.92615331636932
LT05,1988-08-02,215,8,864.0,1371.0,792.0,298.0,73.0,39.0,Zanka,18.681100870403537
LT05,1988-08-02,215,8,862.0,1405.0,788.0,295.0,72.0,38.0,Zanka,18.58991542671276
LT05,1988-08-18,231,8,1185.0,1524.0,911.0,303.0,90.0,45.0,Bfuzfo,4.448734221135071
LT05,1988-08-18,231,8,604.0,894.0,581.0,486.0,42.0,37.0,Keszthely,69.22362859805526
LT05,1988-08-18,231,8,672.0,1096.0,595.0,306.0,46.0,39.0,Szigliget,27.01638350824743
LT05,1988-08-18,231,8,1193.0,1659.0,993.0,308.0,62.0,4.0,Tihany,5.2953564505346264
LT05,1988-08-18,231,8,454.0,743.0,576.0,674.0,131.0,36.0,Zala,243.4756734228374
LT05,1988-08-18,231,8,753.0,1264.0,764.0,267.0,34.0,47.0,Zanka,19.49041934865984
LT05,1988-08-18,231,8,763.0,1265.0,769.0,273.0,36.0,47.0,Zanka,19.728615375653856
LT05,1988-08-25,238,8,2170.0,2520.0,1743.0,1018.0,406.0,251.0,Bfuzfo,6.567832029852361
LT05,1988-08-25,238,8,567.0,820.0,561.0,514.0,157.0,132.0,Keszthely,37.77541992684961
LT05,1988-09-03,247,9,1021.0,1469.0,1014.0,283.0,-21.0,105.0,Bfuzfo,15.140883264541223
LT05,1988-09-03,247,9,334.0,682.0,397.0,362.0,4.0,19.0,Keszthely,101.91867944390732
LT05,1988-09-03,247,9,366.0,774.0,403.0,277.0,6.0,20.0,Szigliget,61.75883696964748
LT05,1988-09-03,247,9,853.0,1341.0,783.0,275.0,35.0,-23.0,Tihany,17.33132392023001
LT05,1988-09-03,247,9,237.0,597.0,362.0,364.0,5.0,61.0,Zala,62.171165467804784
LT05,1988-09-03,247,9,460.0,1085.0,639.0,284.0,9.0,63.0,Zanka,46.44711110566959
LT05,1988-09-03,247,9,453.0,1078.0,633.0,280.0,7.0,62.0,Zanka,43.84862529055829
LT05,1988-09-10,254,9,855.0,1254.0,621.0,312.0,77.0,98.0,Bfuzfo,10.040874421260636
LT05,1988-09-10,254,9,568.0,895.0,638.0,449.0,89.0,42.0,Keszthely,45.86686529662497
LT05,1988-09-10,254,9,575.0,955.0,641.0,451.0,88.0,43.0,Keszthely,48.29440674339281
LT05,1988-09-10,254,9,543.0,1032.0,656.0,425.0,48.0,39.0,Szigliget,46.3183013733518
LT05,1988-09-10,254,9,799.0,1142.0,640.0,338.0,69.0,49.0,Tihany,18.62200374034819
LT05,1988-09-10,254,9,634.0,849.0,691.0,1127.0,384.0,182.0,Zala,70.61143368821446
LT05,1988-09-10,254,9,642.0,909.0,695.0,1130.0,417.0,228.0,Zala,69.46878608223588
LT05,1988-09-19,263,9,787.0,1226.0,618.0,269.0,60.0,110.0,Bfuzfo,14.855354925110882
LT05,1988-09-19,263,9,749.0,1037.0,699.0,423.0,75.0,53.0,Keszthely,40.10585860372358
LT05,1988-09-19,263,9,587.0,981.0,603.0,368.0,40.0,3.0,Szigliget,58.80117495514897
LT05,1988-09-19,263,9,755.0,1173.0,701.0,262.0,58.0,61.0,Tihany,17.31986183198824
LT05,1988-09-19,263,9,759.0,1181.0,704.0,262.0,57.0,61.0,Tihany,17.16277854578183
LT05,1988-09-19,263,9,612.0,869.0,601.0,697.0,179.0,52.0,Zala,142.61681075458787
LT05,1988-09-19,263,9,438.0,959.0,511.0,253.0,55.0,60.0,Zanka,41.732630514474515
LT05,1988-09-19,263,9,443.0,968.0,514.0,253.0,54.0,60.0,Zanka,41.62498860960991
LT05,1988-10-05,279,10,710.0,1153.0,505.0,294.0,64.0,69.0,Bfuzfo,9.67800847944222
LT05,1988-10-05,279,10,627.0,1008.0,625.0,317.0,14.0,63.0,Keszthely,28.758515252213577
LT05,1988-10-05,279,10,792.0,1077.0,794.0,387.0,55.0,-101.0,Szigliget,37.03325820204704
LT05,1988-10-05,279,10,850.0,1321.0,743.0,269.0,96.0,10.0,Tihany,11.990022835560653
LT05,1988-10-05,279,10,414.0,586.0,480.0,514.0,96.0,120.0,Zala,22.974626635682007
LT05,1988-10-05,279,10,582.0,952.0,584.0,271.0,97.0,66.0,Zanka,19.600432913375585
LT05,1988-10-05,279,10,585.0,1016.0,583.0,267.0,56.0,65.0,Zanka,21.821729795226613
LT05,1988-10-12,286,10,1357.0,1674.0,1250.0,948.0,557.0,363.0,Bfuzfo,14.170221450329716
LT05,1988-10-12,286,10,1301.0,1675.0,1250.0,949.0,394.0,306.0,Tihany,16.243095631154993
LT05,1988-10-12,286,10,1267.0,1673.0,1249.0,948.0,475.0,305.0,Zanka,14.787942063791789
LT05,1988-11-06,311,11,1140.0,1376.0,864.0,426.0,144.0,172.0,Bfuzfo,8.126787222986886
LT05,1988-11-06,311,11,1335.0,1543.0,996.0,403.0,138.0,94.0,Tihany,7.7882110951602534
LT05,1988-11-06,311,11,859.0,1121.0,727.0,356.0,44.0,25.0,Zanka,21.3792230013984
LT05,1988-12-08,343,12,2028.0,2016.0,1619.0,1271.0,660.0,559.0,Szigliget,7.6818314070041005
LT05,1988-12-15,350,12,648.0,1014.0,745.0,469.0,116.0,164.0,Keszthely,22.00455950963274
LT05,1988-12-15,350,12,597.0,665.0,650.0,469.0,117.0,164.0,Zala,19.82608630870166
LT05,1989-01-16,16,1,749.0,1079.0,580.0,259.0,114.0,-32.0,Bfuzfo,8.898236067738063
LT05,1989-01-16,16,1,507.0,764.0,580.0,259.0,180.0,159.0,Tihany,7.414660165099152
LT05,1989-03-05,64,3,1055.0,1419.0,881.0,417.0,143.0,127.0,Bfuzfo,8.24460265061053
LT05,1989-03-05,64,3,875.0,1172.0,846.0,440.0,111.0,17.0,Zanka,18.69442974814998
LT05,1989-03-30,89,3,912.0,1310.0,739.0,373.0,130.0,46.0,Bfuzfo,5.808614915115331
LT05,1989-03-30,89,3,921.0,1263.0,866.0,471.0,180.0,35.0,Keszthely,7.209483070816424
LT05,1989-03-30,89,3,1199.0,1624.0,1129.0,427.0,184.0,86.0,Szigliget,7.318301259211235
LT05,1989-03-30,89,3,1253.0,1589.0,1038.0,553.0,270.0,144.0,Tihany,12.187522682898985
LT05,1989-03-30,89,3,781.0,964.0,819.0,704.0,286.0,183.0,Zala,18.56840931271547
LT05,1989-03-30,89,3,879.0,1198.0,734.0,421.0,230.0,141.0,Zanka,7.410458746297434
LT05,1989-03-30,89,3,863.0,1185.0,720.0,412.0,227.0,140.0,Zanka,9.237995961805119
LT05,1989-04-22,112,4,542.0,738.0,402.0,229.0,80.0,53.0,Bfuzfo,5.6237857831516465
LT05,1989-04-22,112,4,1069.0,1745.0,1248.0,429.0,78.0,91.0,Szigliget,9.253003609834215
LT05,1989-04-22,112,4,1051.0,1759.0,1204.0,396.0,64.0,86.0,Szigliget,8.822851071105461
LT05,1989-06-02,153,6,1793.0,2112.0,1599.0,987.0,363.0,234.0,Szigliget,5.124003872790828
LT05,1989-06-02,153,6,1796.0,1805.0,1540.0,2057.0,1041.0,734.0,Zala,8.142992412111793
LT05,1989-06-09,160,6,1245.0,1626.0,1105.0,575.0,392.0,397.0,Bfuzfo,3.5453669774503718
LT05,1989-06-09,160,6,628.0,1105.0,830.0,469.0,247.0,190.0,Keszthely,11.170198053266446
LT05,1989-06-09,160,6,624.0,1103.0,828.0,468.0,246.0,190.0,Keszthely,10.972482721401674
LT05,1989-06-09,160,6,824.0,1244.0,767.0,213.0,26.0,-54.0,Szigliget,13.09274904379892
LT05,1989-06-09,160,6,1184.0,1591.0,1045.0,542.0,345.0,293.0,Tihany,5.028631795802929
LT05,1989-06-09,160,6,358.0,643.0,547.0,466.0,172.0,155.0,Zala,6.5294450965583755
LT05,1989-06-09,160,6,354.0,640.0,545.0,466.0,172.0,155.0,Zala,6.5294450965583755
LT05,1989-06-09,160,6,1133.0,1593.0,1075.0,503.0,221.0,189.0,Zanka,5.340260512879493
LT05,1989-07-04,185,7,1606.0,1879.0,1087.0,492.0,129.0,96.0,Bfuzfo,6.550032152142903
LT05,1989-07-04,185,7,1093.0,1588.0,1169.0,1025.0,389.0,218.0,Keszthely,46.91943900791607
LT05,1989-07-04,185,7,1633.0,1979.0,1257.0,493.0,100.0,55.0,Tihany,8.40187471912976
LT05,1989-07-04,185,7,1541.0,1931.0,1343.0,546.0,102.0,137.0,Zanka,11.195572431896819
LT05,1989-07-04,185,7,1564.0,1928.0,1343.0,548.0,102.0,137.0,Zanka,11.971548987542338
LT05,1989-07-27,208,7,1186.0,1552.0,873.0,326.0,111.0,81.0,Bfuzfo,4.046959872222728
LT05,1989-07-27,208,7,722.0,1111.0,672.0,624.0,112.0,58.0,Keszthely,65.52476904417288
LT05,1989-07-27,208,7,703.0,1106.0,704.0,619.0,108.0,99.0,Keszthely,65.78468403451862
LT05,1989-07-27,208,7,920.0,1294.0,850.0,471.0,127.0,64.0,Szigliget,19.760605842672064
LT05,1989-07-27,208,7,1269.0,1636.0,1003.0,430.0,157.0,117.0,Tihany,4.784273711734602
LT05,1989-07-27,208,7,534.0,725.0,516.0,958.0,136.0,97.0,Zala,128.4862234208708
LT05,1989-07-27,208,7,532.0,727.0,560.0,963.0,136.0,98.0,Zala,128.35307849826395
LT05,1989-07-27,208,7,1024.0,1464.0,877.0,410.0,151.0,114.0,Zanka,15.08261404117588
LT05,1989-08-05,217,8,1887.0,2082.0,1438.0,862.0,181.0,103.0,Bfuzfo,11.986582182117049
LT05,1989-08-05,217,8,673.0,1045.0,599.0,619.0,93.0,20.0,Keszthely,106.20288392604834
LT05,1989-08-05,217,8,881.0,1229.0,743.0,487.0,52.0,15.0,Szigliget,14.397521603831349
LT05,1989-08-05,217,8,1591.0,1876.0,1131.0,666.0,123.0,105.0,Tihany,12.236192088095077
LT05,1989-08-05,217,8,468.0,728.0,466.0,922.0,63.0,62.0,Zala,227.98774111650417
LT05,1989-08-05,217,8,1288.0,1822.0,1096.0,627.0,108.0,-32.0,Zanka,12.065813778452002
LT05,1989-08-05,217,8,1325.0,1819.0,1102.0,631.0,110.0,13.0,Zanka,12.310784155432389
LT05,1989-08-12,224,8,1046.0,1286.0,888.0,1607.0,279.0,121.0,Zala,48.8650117889447
LT05,1989-08-21,233,8,1425.0,1807.0,1102.0,429.0,114.0,71.0,Bfuzfo,8.025971995938301
LT05,1989-08-21,233,8,620.0,897.0,509.0,546.0,117.0,72.0,Keszthely,85.4679876692013
LT05,1989-08-21,233,8,856.0,1220.0,739.0,436.0,83.0,72.0,Szigliget,20.692520180260807
LT05,1989-08-21,233,8,1461.0,1757.0,1016.0,382.0,116.0,72.0,Tihany,5.019019961060808
LT05,1989-08-21,233,8,459.0,677.0,414.0,919.0,149.0,72.0,Zala,235.56063538049574
LT05,1989-08-21,233,8,757.0,1247.0,733.0,368.0,64.0,32.0,Zanka,42.1122165319864
LT05,1989-08-21,233,8,752.0,1242.0,728.0,363.0,62.0,31.0,Zanka,40.70220712737138
LT05,1989-09-06,249,9,1194.0,1590.0,1012.0,335.0,52.0,12.0,Bfuzfo,8.160629004406603
LT05,1989-09-06,249,9,507.0,803.0,567.0,403.0,73.0,51.0,Keszthely,62.377007652283154
LT05,1989-09-06,249,9,677.0,1002.0,655.0,405.0,74.0,97.0,Szigliget,26.842967708221774
LT05,1989-09-06,249,9,1190.0,1543.0,967.0,327.0,-14.0,55.0,Tihany,6.590639914632724
LT05,1989-09-06,249,9,556.0,803.0,567.0,652.0,73.0,6.0,Zala,155.6406109425362
LT05,1989-09-06,249,9,648.0,1060.0,624.0,317.0,78.0,53.0,Zanka,29.986716677873716
LT05,1989-09-06,249,9,649.0,1059.0,623.0,317.0,77.0,53.0,Zanka,29.883838672266677
LT05,1989-09-13,256,9,1420.0,1752.0,1077.0,563.0,156.0,90.0,Bfuzfo,11.730830069333607
LT05,1989-09-22,265,9,1661.0,1795.0,1193.0,886.0,347.0,198.0,Bfuzfo,16.918389622767815
LT05,1989-09-22,265,9,732.0,1096.0,714.0,522.0,84.0,93.0,Keszthely,44.22554014664561
LT05,1989-09-22,265,9,990.0,1420.0,991.0,523.0,46.0,92.0,Szigliget,24.80664301346601
LT05,1989-09-22,265,9,483.0,775.0,496.0,715.0,161.0,93.0,Zala,137.50250412856434
LT05,1989-09-22,265,9,820.0,1272.0,746.0,438.0,79.0,36.0,Zanka,26.13215701772868
LT05,1989-09-22,265,9,828.0,1274.0,748.0,439.0,78.0,36.0,Zanka,26.349315966105898
LT05,1989-11-16,320,11,1408.0,1645.0,1164.0,520.0,90.0,130.0,Bfuzfo,9.46962302290475
LT05,1989-11-16,320,11,856.0,1141.0,1023.0,446.0,147.0,51.0,Keszthely,21.86452943743059
LT05,1989-11-16,320,11,873.0,1144.0,1024.0,445.0,91.0,129.0,Keszthely,14.10923398164167
LT05,1989-11-16,320,11,1173.0,1724.0,1520.0,848.0,147.0,210.0,Szigliget,37.505304625358384
LT05,1989-11-16,320,11,1200.0,1644.0,1522.0,854.0,94.0,210.0,Szigliget,39.23683882582182
LT05,1989-11-16,320,11,672.0,563.0,388.0,294.0,40.0,-27.0,Tihany,13.2890983619238
LT05,1989-11-16,320,11,623.0,975.0,881.0,529.0,203.0,131.0,Zala,23.256543524320147
LT05,1989-11-16,320,11,639.0,978.0,882.0,529.0,201.0,130.0,Zala,19.886952809265228
LT05,1989-11-16,320,11,939.0,1225.0,881.0,369.0,148.0,131.0,Zanka,11.549600798946152
LT05,1990-01-19,19,1,663.0,755.0,566.0,428.0,171.0,59.0,Zala,11.248475375435211
LT05,1990-02-04,35,2,862.0,1091.0,608.0,291.0,95.0,131.0,Bfuzfo,3.4516254884755404
LT05,1990-02-04,35,2,469.0,670.0,466.0,133.0,41.0,-26.0,Keszthely,22.769004625295427
LT05,1990-02-04,35,2,493.0,674.0,470.0,136.0,41.0,-27.0,Keszthely,24.118280327514015
LT05,1990-02-04,35,2,626.0,839.0,537.0,213.0,95.0,53.0,Szigliget,10.179331958417707
LT05,1990-02-04,35,2,944.0,1177.0,680.0,213.0,95.0,131.0,Tihany,3.089609977018737
LT05,1990-02-04,35,2,350.0,499.0,395.0,213.0,95.0,-26.0,Zala,6.329422687676689
LT05,1990-02-04,35,2,374.0,503.0,398.0,215.0,95.0,-27.0,Zala,6.578893679989819
LT05,1990-02-04,35,2,346.0,582.0,322.0,133.0,-13.0,53.0,Zanka,7.547436685727868
LT05,1990-02-20,51,2,1711.0,2085.0,1517.0,560.0,140.0,25.0,Bfuzfo,8.691455667570882
LT05,1990-02-20,51,2,774.0,1188.0,759.0,367.0,101.0,30.0,Keszthely,17.980496952978395
LT05,1990-02-20,51,2,817.0,1199.0,759.0,361.0,98.0,28.0,Keszthely,13.315927779985014
LT05,1990-02-20,51,2,1277.0,1707.0,1270.0,520.0,151.0,-36.0,Szigliget,6.857511022578965
LT05,1990-02-20,51,2,1793.0,2142.0,1519.0,590.0,103.0,99.0,Tihany,9.146593459689202
LT05,1990-02-20,51,2,558.0,734.0,629.0,439.0,195.0,97.0,Zala,6.153201553835794
LT05,1990-02-20,51,2,548.0,730.0,620.0,426.0,191.0,95.0,Zala,6.587235161812316
LT05,1990-02-20,51,2,1381.0,1922.0,1207.0,450.0,105.0,99.0,Zanka,8.559093120186503
LT05,1990-03-08,67,3,1318.0,1619.0,1068.0,314.0,50.0,27.0,Bfuzfo,4.705002551379656
LT05,1990-03-08,67,3,617.0,905.0,592.0,289.0,81.0,23.0,Keszthely,11.047703079915584
LT05,1990-03-08,67,3,652.0,905.0,590.0,287.0,80.0,78.0,Keszthely,8.183839452697539
LT05,1990-03-08,67,3,898.0,1448.0,965.0,305.0,-30.0,25.0,Szigliget,10.870571903341396
LT05,1990-03-08,67,3,1329.0,1731.0,1074.0,327.0,54.0,-25.0,Tihany,5.174884714241388
LT05,1990-03-08,67,3,554.0,737.0,655.0,300.0,122.0,135.0,Zala,7.021196168434734
LT05,1990-03-08,67,3,558.0,677.0,654.0,298.0,121.0,134.0,Zala,7.30536821221617
LT05,1990-03-08,67,3,1038.0,1388.0,762.0,249.0,86.0,-29.0,Zanka,7.400686424592765
LT05,1990-03-17,76,3,1180.0,1489.0,905.0,287.0,64.0,67.0,Bfuzfo,5.395257809400292
LT05,1990-03-17,76,3,734.0,1151.0,814.0,294.0,66.0,16.0,Keszthely,16.30368644985237
LT05,1990-03-17,76,3,954.0,1437.0,913.0,296.0,67.0,68.0,Szigliget,9.561036370164878
LT05,1990-03-17,76,3,1233.0,1551.0,1068.0,312.0,72.0,19.0,Tihany,5.80043637383385
LT05,1990-03-17,76,3,487.0,629.0,565.0,350.0,103.0,119.0,Zala,8.319005225201666
LT05,1990-03-17,76,3,797.0,1268.0,723.0,305.0,-38.0,18.0,Zanka,12.682479990167902
LT05,1990-03-17,76,3,795.0,1265.0,718.0,300.0,-40.0,17.0,Zanka,13.307562149178978
LT05,1990-03-24,83,3,1202.0,1622.0,1003.0,366.0,181.0,103.0,Bfuzfo,5.4283017508186315
LT05,1990-03-24,83,3,1010.0,1466.0,1064.0,654.0,324.0,154.0,Keszthely,18.19932086567741
LT05,1990-03-24,83,3,1012.0,1476.0,1068.0,660.0,327.0,155.0,Keszthely,17.50900038096793
LT05,1990-03-24,83,3,1367.0,1961.0,1439.0,640.0,216.0,152.0,Szigliget,11.457204892117641
LT05,1990-03-24,83,3,1359.0,1970.0,1450.0,661.0,221.0,155.0,Szigliget,13.24559995936406
LT05,1990-03-24,83,3,1468.0,1841.0,1258.0,559.0,189.0,205.0,Tihany,12.137078055355305
LT05,1990-03-24,83,3,767.0,1021.0,920.0,817.0,463.0,203.0,Zala,19.548853240271043
LT05,1990-03-24,83,3,769.0,1027.0,923.0,826.0,468.0,205.0,Zala,19.516261516844665
LT05,1990-03-24,83,3,1113.0,1575.0,1027.0,562.0,224.0,108.0,Zanka,8.07723838561964
LT05,1990-04-02,92,4,1141.0,1455.0,748.0,232.0,3.0,49.0,Bfuzfo,4.3913247390259125
LT05,1990-04-02,92,4,683.0,1046.0,626.0,296.0,39.0,50.0,Keszthely,9.898114555651665
LT05,1990-04-02,92,4,1045.0,1568.0,993.0,355.0,8.0,51.0,Szigliget,8.338410755909795
LT05,1990-04-02,92,4,1270.0,1618.0,996.0,313.0,44.0,7.0,Tihany,3.850035187795216
LT05,1990-04-02,92,4,455.0,624.0,444.0,348.0,71.0,97.0,Zala,6.265816794781625
LT05,1990-04-02,92,4,950.0,1364.0,729.0,312.0,77.0,7.0,Zanka,6.470236501871271
LT05,1990-04-02,92,4,942.0,1359.0,721.0,302.0,73.0,5.0,Zanka,5.902313237190208
LT05,1990-04-09,99,4,1397.0,1756.0,1235.0,550.0,260.0,265.0,Bfuzfo,7.494527368103471
LT05,1990-04-09,99,4,2160.0,2577.0,2224.0,1535.0,943.0,645.0,Szigliget,7.562891549721383
LT05,1990-04-09,99,4,1500.0,1992.0,1473.0,722.0,287.0,265.0,Zanka,10.09466067112974
